text_clean,label_binary,label_multi,unanimous,n_hateful,n_offensive,n_neither
[USER]: i wish i was one of those girls who guys liked no matter what...ike i could wear sweats and my hair up and they would sti…,non-hateful,neither,True,0,0,3
"[USER]: If I was a bird, you would be the 1st person I’d shit on.",non-hateful,offensive,True,0,3,0
[USER]: Give me head & kiss yo nigga you a ill bitch,non-hateful,offensive,False,1,2,0
[USER]: Gone kill me bitch nigga don't be a girl about 👌,non-hateful,offensive,True,0,3,0
[USER]: I kno this bitch a thot she wanna meet my momma now,non-hateful,offensive,True,0,3,0
[USER]: we may or may not be trash at taking pictures together [URL],non-hateful,neither,False,0,1,2
"[USER]: 'che wigga!  ""[USER]: If she puts up with you it's because she loves you, now make it worth her while& love her back…",non-hateful,neither,True,0,0,3
"[USER]: I am so nice , but I'm such a bitch .. hard 2 explain",non-hateful,offensive,True,0,3,0
"[USER]: How you real, don't put NO money on you nigga books? But chu buy a bitch Chanel just to hit the Puss!",hateful,hateful,False,2,1,0
"[USER]: Ya bitches got boddies but act like they dont count cause ya ""loved"" each other lmaoo",non-hateful,offensive,True,0,3,0
[USER]: Watching the Innocence of Muslims. That dude who played Muhammed must be getting a ton of pussy now.,non-hateful,offensive,True,0,3,0
[USER]: Guys say “don’t wear leggings if you don’t got no ass” &I see you pussies walking around in muscle shirts without any mus…,non-hateful,offensive,False,1,2,0
"[USER]: Bet you won't @ em' doe “[USER]: ""Hoes gon be hoes"" shut up. You a hoe😂😂👀”",non-hateful,offensive,True,0,3,0
"[USER]: [USER] you're a fag for using that emoji. Anyways, you are one of my best friends & there is never a dull moment …",non-hateful,offensive,False,1,2,0
[USER]: “[USER]: Tornado sirens.... Atleast I'll be dying with you guys [USER] [USER] [USER] 😭” and this ho…,non-hateful,neither,False,0,1,2
"[USER]: i don't want no thot , a thot is a girl that can't get no❤️from me, hanging with the other little hoes, wearing her be…",non-hateful,offensive,False,0,2,1
[USER]: hoes quick to say they can fuck somebody else bf but what does that do for you but make you look bad? 😂😂😂 want a cookie?,non-hateful,offensive,True,0,3,0
"[USER]: If Jeremy Lin dunked on Lebron in a Yankees cap, and then celebrated by Tebowing in front of Brett Favre, would ESPN exp ...",non-hateful,neither,True,0,0,3
[USER]: I would rather fuck a fat chick than allow a nigger into my house.,hateful,hateful,False,2,1,0
[USER]: Bruh you trash take yo ass back to college [USER],non-hateful,offensive,False,1,2,0
[USER]: People be like from bae to who are you real quick I be like bitch don't play with me I'll cut you,non-hateful,offensive,True,0,3,0
[USER]: Someone will love your bitch ass it won't be me but someone will love you,non-hateful,offensive,True,0,3,0
[USER]: All of a sudden all these bitches like soccer today lol,non-hateful,offensive,True,0,3,0
[USER]: Basic bitches NOT wanted,non-hateful,offensive,True,0,3,0
[USER]: [USER]: when ur with ur friend and a bitch u both hate walks past [URL] [USER] us as n…,non-hateful,offensive,True,0,3,0
[USER]: The karma of fucking over a good girl is the bitch you end up with,non-hateful,offensive,True,0,3,0
"[USER]: ""Okay I'm Kia and my middle name's faggot."" -Dylan",non-hateful,offensive,True,0,3,0
"[USER]: Yall stay tracking pussy miles, but refuse to put any effort into controlling your own peen. But okay...I guess. Whatever ke…",non-hateful,offensive,True,0,3,0
[USER]: bitch what you thought ? 😂,non-hateful,offensive,True,0,3,0
"[USER]: bitch you not cute , you just photogenic 😂",non-hateful,offensive,True,0,3,0
[USER]: You have a new boyfriend every week.. Tf you doin hoe?,hateful,hateful,False,2,1,0
[USER]: Olivia a bird for believing this shit. #ScandalABC,non-hateful,offensive,True,0,3,0
[USER]: I was wearing bucket hats before you basic bitches [URL],non-hateful,offensive,True,0,3,0
"[USER]: Who's gassin these hoes, BP? 😴",non-hateful,offensive,True,0,3,0
[USER]: when i see a pretty girl i be like YASSSS slay on these hoes 😻😍😩😂 [URL],non-hateful,offensive,True,0,3,0
[USER]: That bitch got a red COOTCHEE rover and shit 😂😂😂😂😂 [USER],non-hateful,offensive,True,0,3,0
[USER]: Karma is a bitch just make sure that bitch is beautiful.,non-hateful,offensive,True,0,3,0
"[USER]: [USER] I've also seen a lot of that ""We're Democrats and we're for Charlie Baker!"" ad which makes me want to scr…",non-hateful,neither,True,0,0,3
[USER]: That look after you just put a bitch in their place [URL],non-hateful,offensive,True,0,3,0
[USER]: The SAME PEOPLE that be calling people hoes be the main ones sucking dick for a chalupa. Worry bout YOU.,non-hateful,offensive,True,0,3,0
[USER]: Life to short to be salty.. get u some pussy be happy,non-hateful,offensive,True,0,3,0
[USER]: im soooo over having a bitch it aint EVEN funny lbs....,non-hateful,offensive,True,0,3,0
[USER]: [USER] not only you. and that pom stuff? totally porn.,non-hateful,neither,True,0,0,3
"[USER]: You had me at, ""I hate that bitch too""",non-hateful,offensive,True,0,3,0
[USER]: [USER] yea dem hoes crazy,non-hateful,offensive,True,0,3,0
[USER]: Real bitches (like me) make sure you get some even when they not. Lol,non-hateful,offensive,True,0,3,0
[USER]: but i don't fck with broke bitches 😌,non-hateful,offensive,True,0,3,0
[USER]: every time i come out im never with newwww bitches,non-hateful,offensive,True,0,3,0
"[USER]: “[USER]: If you ask me, every bitch gay” not me I'm all sexual",non-hateful,offensive,True,0,3,0
[USER]: Thanks Charlie!! [URL],non-hateful,neither,True,0,0,3
[USER]: You can't find what you lookin for cuz you too busy likin 2 or 3 bitches at a time and all the same.,non-hateful,offensive,True,0,3,0
[USER]: i hate messy females that live for mess... like go sit down somewhere . go get classy hoe 😘😴💁,non-hateful,offensive,True,0,3,0
"[USER]: Got to hold a koala, take selfies with kangaroos, saw a bunch of bad ass birds of prey, and pet a fucking emu today... wtf …",non-hateful,offensive,True,0,3,0
[USER]: Cincy fans talk trash about the city of #CLE and then root for the [USER] like they belong. #stillCLE #CLEallday #GoBrowns,non-hateful,neither,True,0,0,3
[USER]: Nobody want no pussy 25 other niggas done had before,non-hateful,offensive,False,1,2,0
"[USER]: Jammer just said to me he thought ""mustard on the beat ho"" was saying ""Abdullah on the beat"" this whole time LOOOOOOOL",non-hateful,offensive,False,0,2,1
"[USER]: I'm telling you, shaved pussy is ugly.",non-hateful,offensive,True,0,3,0
"[USER]: No mom. Im not ""dramatic /immature"" i just have fucking mental problems and youre a bitch and a cunt.",hateful,hateful,False,2,1,0
"[USER]: my son, Wyatt: ""do rednecks have mullets to keep from getting red necks?""",non-hateful,neither,False,0,1,2
[USER]: If I can eat some random bitches ass I can eat iggy's ass.. #randomthought #randomthot #shitiwouldneverdo,non-hateful,offensive,True,0,3,0
[USER]: I hate you dumb bitches that swear that to be happy you need to be a in a relationship. y'all honestly need to revaluate life,non-hateful,offensive,True,0,3,0
[USER]: I'm getting trash talked by a 8 year old #wtf,non-hateful,neither,False,0,1,2
[USER]: Fuck wrong w/ these bitches lately?,non-hateful,offensive,True,0,3,0
"[USER]: ""It's a joke bitch, fix ya face"" 😂😂😂😭😭 [URL]",non-hateful,offensive,True,0,3,0
"[USER]: ""[USER]: It's my pussy not yours [URL] I think this gotta be my favorite naked picture ever....damn",non-hateful,offensive,True,0,3,0
"[USER]: 😂😭😭😭😭😭😭“[USER]: BITCH FOR WHO, GAP?  ""[USER]: I'm a model Yall bitches can't tell me nothin"" [URL]",non-hateful,offensive,True,0,3,0
"[USER]: It's ""Comfortable"" but niccas like me say ""Com-tha-ble""...smh",hateful,hateful,False,2,1,0
[USER]: why do females think its cute too be rude af all the time and mean for no reason that shit aint cute bitch,non-hateful,offensive,True,0,3,0
[USER]: unemployed niggas be having all the hoes 😂😢,non-hateful,offensive,False,1,2,0
[USER]: 💯 I wish the bitch would . [URL],non-hateful,offensive,True,0,3,0
[USER]: niggas will cheat on a girl then stalk her and call her a hoe for moving on. talking bout she gave up too quick,non-hateful,offensive,True,0,3,0
"[USER]: Females love stealing someone's boyfriend , that's not cute y'all hoes need some morals & life goals",non-hateful,offensive,True,0,3,0
[USER]: [USER]. You arent a bitch.,non-hateful,offensive,True,0,3,0
"[USER]: ""You've got to have smelt a lot of manure before you can sing like a hillbilly."" #HankWilliams [URL]",non-hateful,neither,False,0,1,2
[USER]: When your at the pharmacist and they tell you your medicine will be ready in 15 mins.... Wtf bitch it's been 30... #stillwai…,non-hateful,offensive,True,0,3,0
[USER]: [USER] you're such a queer ,non-hateful,offensive,False,1,2,0
[USER]: So who wants to tell the Washington Post that Charlie Crist is a Democrat? [URL] [URL],non-hateful,neither,True,0,0,3
"[USER]: I'm such a bitch, I'm hard to handle, I'm stubborn, and I have an attitude. Sorry to the people who put up with it 🙆",non-hateful,offensive,True,0,3,0
"[USER]: What I really want is some brownies from H&R, iced latte, my boy, and a blanket w/ movies. That sounds prettttttty amazi…",non-hateful,neither,False,0,1,2
[USER]: Black girls hoes cause they fuck niggas for money revenge and dumb shit like that,non-hateful,offensive,False,1,2,0
"[USER]: man these hoes so familiar, one minute on the team next minute they ain't with ya.",non-hateful,offensive,True,0,3,0
[USER]: I love when bitches throw shade. Just confirms i'm doing something right 😂,non-hateful,offensive,True,0,3,0
"[USER]: ""[USER]: IM CRYING😩😭😂✌️ [URL] 😭😂😂 that bitch going hard",non-hateful,offensive,True,0,3,0
"[USER]: Holder asks, ""What AG has had to deal with that kind of treatment?” Tell the whiny little bitch to call Alberto Gonzales an…",non-hateful,offensive,True,0,3,0
"[USER]: [USER] 4370 sunnyslope dr, memphis tenn 38141...come over and get fucked in the ass you lil skinny bitch, i love read skinny …",non-hateful,offensive,False,1,2,0
"[USER]: ""[USER]: ""[USER]: ""[USER]: [USER] 😂😂 whatUp""Wyd B 😂😂😂""chilling in the square wbu ?""bitch wat u …",non-hateful,offensive,True,0,3,0
[USER]: [USER] bitch nigga 😈,non-hateful,offensive,True,0,3,0
[USER]: Exactly!! & i miss you bitch! [USER],non-hateful,offensive,True,0,3,0
"[USER]: If you feel gotta party every weekend for entertainment, ima just assume you embrace partaking in hoe-like activities",non-hateful,offensive,True,0,3,0
[USER]: I can't never keep no bitch cause I put them hoze out,non-hateful,offensive,True,0,3,0
[USER]: I'm one of those faggots who hates the word mines,non-hateful,offensive,False,1,2,0
"[USER]: I went to GNC today and the cashier had ""bitch, we don't sell chocolate cake here"" written all over her face when she looke…",non-hateful,offensive,True,0,3,0
[USER]: “[USER]: I hate a always wanna smoke but aint got no money as nigga/bitch like bye falisha”😂😂😂,non-hateful,offensive,True,0,3,0
[USER]: I've only watched 10mins of this trash and I feel like I just wasted some valuable minutes of my life that I can never get b…,non-hateful,neither,False,0,1,2
[USER]: when some bitch flirts with bae [URL],non-hateful,offensive,True,0,3,0
[USER]: cant turn a hoe into a husband either,non-hateful,offensive,True,0,3,0
[USER]: Duh bitch,non-hateful,offensive,True,0,3,0
[USER]: [USER] screaming like a little bitch lmaooo,non-hateful,offensive,True,0,3,0
[USER]: Trying so hard to resist the urge to smack a bitch [URL],non-hateful,offensive,True,0,3,0
[USER]: love birds.,non-hateful,neither,True,0,0,3
[USER]: I wake up in the middle of the night and chug the orange juice straight from the bottle. Sorry mom.,non-hateful,neither,True,0,0,3
"[USER]: Dese hoes be ugly af talking bout ""if I wanted yo boyfriend I could have him"" Bitch you look like a boyfriend 😂😂",non-hateful,offensive,True,0,3,0
[USER]: U dont like me but ya bitch do!!!!!,non-hateful,offensive,True,0,3,0
[USER]: More queer lady Templars. That's my point.,hateful,hateful,False,2,1,0
"[USER]: Call it ""insecure"" if u want but fuck no my man doesn't need to be friendly or have bitches as ""friends"" these hoes ain'…",non-hateful,offensive,True,0,3,0
[USER]: where these bitches at 😫😍😍😍 [URL],non-hateful,offensive,True,0,3,0
"[USER]: This vine still funny as shit to me 😭😭😂""How many niggers are in my store""? [URL]",hateful,hateful,True,3,0,0
[USER]: And if you looking for my I'll be on these bitches mind,non-hateful,offensive,True,0,3,0
[USER]: It ain't nothing to cut that bitch off ❗️,non-hateful,offensive,True,0,3,0
[USER]: Somebody call an ambulance because these bitches dieing for attention,non-hateful,offensive,True,0,3,0
[USER]: about to rock this bitch with [USER] with our beautiful angelic voices #Gaffeoke,non-hateful,offensive,True,0,3,0
"[USER]: Eugene, come watch me run circles round the rap game like my name was chip kelly in this bitch [URL] h…",non-hateful,offensive,True,0,3,0
[USER]: Dese hoes be actin up,non-hateful,offensive,True,0,3,0
[USER]: From my experience these bitches ain't shit my pass all bad on 4nem,non-hateful,offensive,True,0,3,0
[USER]: How you wife dat bitch 2many niggas fucked from my clique 2many niggas actin so rich all dese boppin hoes on my dick #Maserati,non-hateful,offensive,False,1,2,0
[USER]: I don't fuck with bitch niggas I only fuck niggas bitches😬,hateful,hateful,False,2,1,0
[USER]: I hate a bitch that think they crazy 😂😂😂😂,non-hateful,offensive,True,0,3,0
[USER]: I hate wen hoes lie and say I fucked em #signedtothestreets2,non-hateful,offensive,True,0,3,0
[USER]: I need a loyal bitch not no goofy bitch,non-hateful,offensive,True,0,3,0
[USER]: I'm finna up my bag so I'm cutting you weak hoes off,non-hateful,offensive,True,0,3,0
[USER]: Ima pull up eat the pussy and dip,non-hateful,offensive,True,0,3,0
[USER]: Never have kids by a fan bitch if so cop #signedtothestreets2 lol,non-hateful,offensive,True,0,3,0
[USER]: No time to play wit bitches,non-hateful,offensive,True,0,3,0
[USER]: S/o all my real fans who can wait and not want me to put out trash like other rappers #signedtothestreets2 #iGO,non-hateful,neither,True,0,0,3
[USER]: Seem like dese bitches ain't loyal,non-hateful,offensive,True,0,3,0
[USER]: These bitches ain't my bitches,non-hateful,offensive,False,1,2,0
"[USER]: ""People need to mind they business"" bitch this the Internet. stop posting shit then",non-hateful,offensive,True,0,3,0
